verification_list_id,year,industry,institution_name,institution_uscc,target_order,target_entity_name,target_uscc,timeliness,result,pdf_url,pdf_filename
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,28,河北建投沙河发电有限责任公司,91130582687024809Y,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,29,冀中能源股份有限公司章村矿矸石热电厂,91130582766631359A,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,30,深能保定发电有限公司,91130607329731669D,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,31,河北长润环保科技有限公司,91130628091101842J,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,32,涞源新昌热电有限责任公司,91130630108160102X,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,33,河北涿州京源热电有限责任公司,9113068106942061XT,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,34,涿州亿力达热电有限公司,911306817575194530,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,35,大唐国际发电股份有限公司张家口发电分公司,91130700806316389T,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,36,河北建投宣化热电有限责任公司,911307057926759452,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,37,河北蔚州能源综合开发有限公司,91130726780814282K,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,38,承德东晟热力有限公司,911308043361508037,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,39,建投承德热电有限责任公司,911308053988505571,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,40,华润电力（渤海新区）有限公司,91130900560490124E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,41,沧州旭阳化工有限公司,91130900567377896F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,42,沧州华润热电有限公司,91130900717868157F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,43,河北临港化工有限公司,9113093177916047XG,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,44,国能三河发电有限责任公司,91131082109315911R,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0164,2024,发电,中国船级社质量认证有限公司,911101011012963816,45,景县春源热力有限公司,91131127MA07XQBX48,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/50aad1a39fad488586c5361bff5a491f.pdf,50aad1a39fad488586c5361bff5a491f.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,1,国能河北衡丰发电有限责任公司,911300006016830118,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,2,衡水恒兴发电有限责任公司,911300007434150471,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,3,华润电力（渤海新区）有限公司,91130900560490124E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,4,沧州旭阳化工有限公司,91130900567377896F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,5,沧州华润热电有限公司,91130900717868157F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,6,华润电力（沧州运东）有限公司,91130900MA07U7DU40,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,7,国能河北沧东发电有限责任公司,911309117356054492,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,8,彩客华煜化学有限公司,911309230694210142,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,9,河北临港化工有限公司,9113093177916047XG,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,10,河北建投任丘热电有限责任公司,9113098277615447XY,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,11,景县春源热力有限公司,91131127MA07XQBX48,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0165,2024,发电,中春环保科技(上海)有限公司,91310118301447738U,12,河北中科能源有限公司,911311815604809117,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/3fd6de484fde40f3bc7a1991b97f2daf.pdf,3fd6de484fde40f3bc7a1991b97f2daf.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,1,国能河北衡丰发电有限责任公司,911300006016830118,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,2,衡水恒兴发电有限责任公司,911300007434150471,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,3,华润电力（渤海新区）有限公司,91130900560490124E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,4,沧州旭阳化工有限公司,91130900567377896F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,5,沧州华润热电有限公司,91130900717868157F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,6,华润电力（沧州运东）有限公司,91130900MA07U7DU40,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,7,国能河北沧东发电有限责任公司,911309117356054492,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,8,彩客华煜化学有限公司,911309230694210142,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,9,河北临港化工有限公司,9113093177916047XG,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,10,河北建投任丘热电有限责任公司,9113098277615447XY,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,11,景县春源热力有限公司,91131127MA07XQBX48,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0166,2024,发电,北京国建联信认证中心有限公司,911101087552684784,12,河北中科能源有限公司,911311815604809117,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/31/79734f4758494494a3ac4713987088f6.pdf,79734f4758494494a3ac4713987088f6.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,1,大唐保定热电厂,911306008059435839,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,2,深能保定发电有限公司,91130607329731669D,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,3,广东长青（集团）满城热电有限公司,91130607329815723C,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,4,大唐清苑热电有限公司,911306085504252811,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,5,河北长润环保科技有限公司,91130628091101842J,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,6,涞源新昌热电有限责任公司,91130630108160102X,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,7,广东长青（集团）蠡县热电有限公司,91130635348020504G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,8,河北涿州京源热电有限责任公司,9113068106942061XT,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,9,涿州亿力达热电有限公司,911306817575194530,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,10,国家能源集团华北电力有限公司廊坊热电厂,9113100008376462XH,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0167,2024,发电,深圳市宇驰检测技术股份有限公司,91440300699067240D,11,国能三河发电有限责任公司,91131082109315911R,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/183e9c17835945d792fe5f2593cef85b.pdf,183e9c17835945d792fe5f2593cef85b.pdf
VER-0168,2024,发电,河北省众联能源环保科技有限公司,91130100774441336R,1,邢台国泰发电有限责任公司,91130500752441650E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/5695764d5fc7455ab941aee5441e184a.pdf,5695764d5fc7455ab941aee5441e184a.pdf
VER-0168,2024,发电,河北省众联能源环保科技有限公司,91130100774441336R,2,冀中能源股份有限公司东庞矿矸石热电厂,91130500766638198R,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/5695764d5fc7455ab941aee5441e184a.pdf,5695764d5fc7455ab941aee5441e184a.pdf
VER-0168,2024,发电,河北省众联能源环保科技有限公司,91130100774441336R,3,隆尧天唯热电有限公司,91130525758926624M,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/5695764d5fc7455ab941aee5441e184a.pdf,5695764d5fc7455ab941aee5441e184a.pdf
VER-0168,2024,发电,河北省众联能源环保科技有限公司,91130100774441336R,4,建投邢台热电有限责任公司,911305273198198866,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/5695764d5fc7455ab941aee5441e184a.pdf,5695764d5fc7455ab941aee5441e184a.pdf
VER-0168,2024,发电,河北省众联能源环保科技有限公司,91130100774441336R,5,国家电投集团宁晋热电有限公司,91130528078773783A,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/5695764d5fc7455ab941aee5441e184a.pdf,5695764d5fc7455ab941aee5441e184a.pdf
VER-0168,2024,发电,河北省众联能源环保科技有限公司,91130100774441336R,6,玉锋实业集团有限公司,91130528601068705W,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/5695764d5fc7455ab941aee5441e184a.pdf,5695764d5fc7455ab941aee5441e184a.pdf
VER-0168,2024,发电,河北省众联能源环保科技有限公司,91130100774441336R,7,邢台东城能源有限公司,91130528766620983P,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/5695764d5fc7455ab941aee5441e184a.pdf,5695764d5fc7455ab941aee5441e184a.pdf
VER-0168,2024,发电,河北省众联能源环保科技有限公司,91130100774441336R,8,河北建投沙河发电有限责任公司,91130582687024809Y,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/5695764d5fc7455ab941aee5441e184a.pdf,5695764d5fc7455ab941aee5441e184a.pdf
VER-0168,2024,发电,河北省众联能源环保科技有限公司,91130100774441336R,9,冀中能源股份有限公司章村矿矸石热电厂,91130582766631359A,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/5695764d5fc7455ab941aee5441e184a.pdf,5695764d5fc7455ab941aee5441e184a.pdf
VER-0169,2024,发电,中国国检测试控股集团股份有限公司,91110000101123421K,1,邢台国泰发电有限责任公司,91130500752441650E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/77a0eb03a99d4d039e2ec9505de949ae.pdf,77a0eb03a99d4d039e2ec9505de949ae.pdf
VER-0169,2024,发电,中国国检测试控股集团股份有限公司,91110000101123421K,2,冀中能源股份有限公司东庞矿矸石热电厂,91130500766638198R,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/77a0eb03a99d4d039e2ec9505de949ae.pdf,77a0eb03a99d4d039e2ec9505de949ae.pdf
VER-0169,2024,发电,中国国检测试控股集团股份有限公司,91110000101123421K,3,隆尧天唯热电有限公司,91130525758926624M,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/77a0eb03a99d4d039e2ec9505de949ae.pdf,77a0eb03a99d4d039e2ec9505de949ae.pdf
VER-0169,2024,发电,中国国检测试控股集团股份有限公司,91110000101123421K,4,建投邢台热电有限责任公司,911305273198198866,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/77a0eb03a99d4d039e2ec9505de949ae.pdf,77a0eb03a99d4d039e2ec9505de949ae.pdf
VER-0169,2024,发电,中国国检测试控股集团股份有限公司,91110000101123421K,5,国家电投集团宁晋热电有限公司,91130528078773783A,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/77a0eb03a99d4d039e2ec9505de949ae.pdf,77a0eb03a99d4d039e2ec9505de949ae.pdf
VER-0169,2024,发电,中国国检测试控股集团股份有限公司,91110000101123421K,6,玉锋实业集团有限公司,91130528601068705W,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/77a0eb03a99d4d039e2ec9505de949ae.pdf,77a0eb03a99d4d039e2ec9505de949ae.pdf
VER-0169,2024,发电,中国国检测试控股集团股份有限公司,91110000101123421K,7,邢台东城能源有限公司,91130528766620983P,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/77a0eb03a99d4d039e2ec9505de949ae.pdf,77a0eb03a99d4d039e2ec9505de949ae.pdf
VER-0169,2024,发电,中国国检测试控股集团股份有限公司,91110000101123421K,8,河北建投沙河发电有限责任公司,91130582687024809Y,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/77a0eb03a99d4d039e2ec9505de949ae.pdf,77a0eb03a99d4d039e2ec9505de949ae.pdf
VER-0169,2024,发电,中国国检测试控股集团股份有限公司,91110000101123421K,9,冀中能源股份有限公司章村矿矸石热电厂,91130582766631359A,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/77a0eb03a99d4d039e2ec9505de949ae.pdf,77a0eb03a99d4d039e2ec9505de949ae.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,1,秦皇岛发电有限责任公司,91130300700611419P,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,2,秦皇岛骊骅淀粉股份有限公司,91130300700806160H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,3,秦皇岛秦热发电有限责任公司,911303007484866886,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,4,京能秦皇岛热电有限公司,91130301MA07MG8B8H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,5,秦皇岛鹏远淀粉有限公司,91130322105438498G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,6,大唐国际发电股份有限公司下花园热电分公司,911307007183047676,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,7,大唐国际发电股份有限公司张家口发电分公司,91130700806316389T,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,8,河北大唐国际张家口热电有限责任公司,9113070167990964XU,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,9,河北建投宣化热电有限责任公司,911307057926759452,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,10,河北蔚州能源综合开发有限公司,91130726780814282K,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,11,国能怀安热电有限公司,9113072878981246XN,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,12,国能滦河热电有限公司,911308030565006613,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,13,国能承德热电有限公司,911308037825919836,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,14,承德东晟热力有限公司,911308043361508037,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,15,建投承德热电有限责任公司,911308053988505571,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,16,河北宇航热电股份有限公司,91130822670334050F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0170,2024,发电,河北省节能协会,5113000073290390XN,17,兴隆县兴隆热力有限责任公司,9113082273289699XR,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/df2945d4d605481b8f804d1214362759.pdf,df2945d4d605481b8f804d1214362759.pdf
VER-0171,2024,发电,北京科吉环境技术发展有限公司,91110101748813079G,1,秦皇岛发电有限责任公司,91130300700611419P,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/7ca5b89176f84459b59e571a2e3dfde4.pdf,7ca5b89176f84459b59e571a2e3dfde4.pdf
VER-0171,2024,发电,北京科吉环境技术发展有限公司,91110101748813079G,2,秦皇岛骊骅淀粉股份有限公司,91130300700806160H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/7ca5b89176f84459b59e571a2e3dfde4.pdf,7ca5b89176f84459b59e571a2e3dfde4.pdf
VER-0171,2024,发电,北京科吉环境技术发展有限公司,91110101748813079G,3,秦皇岛秦热发电有限责任公司,911303007484866886,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/7ca5b89176f84459b59e571a2e3dfde4.pdf,7ca5b89176f84459b59e571a2e3dfde4.pdf
VER-0171,2024,发电,北京科吉环境技术发展有限公司,91110101748813079G,4,京能秦皇岛热电有限公司,91130301MA07MG8B8H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/7ca5b89176f84459b59e571a2e3dfde4.pdf,7ca5b89176f84459b59e571a2e3dfde4.pdf
VER-0171,2024,发电,北京科吉环境技术发展有限公司,91110101748813079G,5,秦皇岛鹏远淀粉有限公司,91130322105438498G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/7ca5b89176f84459b59e571a2e3dfde4.pdf,7ca5b89176f84459b59e571a2e3dfde4.pdf
VER-0171,2024,发电,北京科吉环境技术发展有限公司,91110101748813079G,6,大唐国际发电股份有限公司下花园热电分公司,911307007183047676,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/7ca5b89176f84459b59e571a2e3dfde4.pdf,7ca5b89176f84459b59e571a2e3dfde4.pdf
VER-0171,2024,发电,北京科吉环境技术发展有限公司,91110101748813079G,7,大唐国际发电股份有限公司张家口发电分公司,91130700806316389T,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/7ca5b89176f84459b59e571a2e3dfde4.pdf,7ca5b89176f84459b59e571a2e3dfde4.pdf
VER-0171,2024,发电,北京科吉环境技术发展有限公司,91110101748813079G,8,河北大唐国际张家口热电有限责任公司,9113070167990964XU,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/7ca5b89176f84459b59e571a2e3dfde4.pdf,7ca5b89176f84459b59e571a2e3dfde4.pdf
VER-0171,2024,发电,北京科吉环境技术发展有限公司,91110101748813079G,9,河北建投宣化热电有限责任公司,911307057926759452,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/30/7ca5b89176f84459b59e571a2e3dfde4.pdf,7ca5b89176f84459b59e571a2e3dfde4.pdf
